2020-03-06,0
2020-03-07,0
2020-03-08,0
2020-03-09,0
2020-03-10,0
2020-03-11,0
2020-03-12,0
2020-03-13,0
2020-03-14,0
2020-03-15,0
2020-03-16,0
2020-03-17,0
2020-03-18,0
2020-03-19,1
2020-03-20,0
2020-03-21,1
2020-03-22,1
2020-03-23,1
2020-03-24,2
2020-03-25,3
2020-03-26,4
2020-03-27,4
2020-03-28,11
2020-03-29,5
2020-03-30,12
2020-03-31,11
2020-04-01,19
2020-04-02,15
2020-04-03,23
2020-04-04,19
2020-04-05,27
2020-04-06,24
2020-04-07,43
2020-04-08,36
2020-04-09,44
2020-04-10,44
2020-04-11,49
2020-04-12,47
2020-04-13,51
2020-04-14,58
2020-04-15,65
2020-04-16,66
2020-04-17,70
2020-04-18,69
2020-04-19,71
2020-04-20,72
2020-04-21,92
2020-04-22,77
2020-04-23,102
2020-04-24,86
2020-04-25,108
2020-04-26,87
2020-04-27,110
2020-04-28,97
2020-04-29,117
2020-04-30,105
2020-05-01,125
2020-05-02,113
2020-05-03,125
2020-05-04,113
2020-05-05,134
2020-05-06,119
2020-05-07,141
2020-05-08,125
2020-05-09,145
2020-05-10,127
2020-05-11,147
2020-05-12,131
2020-05-13,147
2020-05-14,137
2020-05-15,148
2020-05-16,140
2020-05-17,148
2020-05-18,140
2020-05-19,154
2020-05-20,145
2020-05-21,159
2020-05-22,148
2020-05-23,163
2020-05-24,148
2020-05-25,165
2020-05-26,153
2020-05-27,169
2020-05-28,157
2020-05-29,172
2020-05-30,162
2020-05-31,172
2020-06-01,162
2020-06-02,177
2020-06-03,164
2020-06-04,180
2020-06-05,165
2020-06-06,182
2020-06-07,166
2020-06-08,182
2020-06-09,171
2020-06-10,184
2020-06-11,173
2020-06-12,186
2020-06-13,173
2020-06-14,186
2020-06-15,173
2020-06-16,190
2020-06-17,174
2020-06-18,192
2020-06-19,175
2020-06-20,193
2020-06-21,176
2020-06-22,193
2020-06-23,178
2020-06-24,194
2020-06-25,181
2020-06-26,196
2020-06-27,188
2020-06-28,197
2020-06-29,188
2020-06-30,199
2020-07-01,190
2020-07-02,205
2020-07-03,193
2020-07-04,205
2020-07-05,193
2020-07-06,206
2020-07-07,198
2020-07-08,209
2020-07-09,201
2020-07-10,215
2020-07-11,206
2020-07-12,216
2020-07-13,208
2020-07-14,220
2020-07-15,212
2020-07-16,226
2020-07-17,219
2020-07-18,232
2020-07-19,219
2020-07-20,233
2020-07-21,228
2020-07-22,246
2020-07-23,231
2020-07-24,253
2020-07-25,243
2020-07-26,253
2020-07-27,242
2020-07-28,267
2020-07-29,256
2020-07-30,280
2020-07-31,261
2020-08-01,288
2020-08-02,262
2020-08-03,289
2020-08-04,277
2020-08-05,306
2020-08-06,287
2020-08-07,313
2020-08-08,290
2020-08-09,313
2020-08-10,292
2020-08-11,326
2020-08-12,301
2020-08-13,337
2020-08-14,307
2020-08-15,350
2020-08-16,311
2020-08-17,354
2020-08-18,328
2020-08-19,371
2020-08-20,338
2020-08-21,377
2020-08-22,348
2020-08-23,378
2020-08-24,352
2020-08-25,392
2020-08-26,371
2020-08-27,407
2020-08-28,379
2020-08-29,418
2020-08-30,381
2020-08-31,419
2020-09-01,390
2020-09-02,431
2020-09-03,404
2020-09-04,442
2020-09-05,408
2020-09-06,445
2020-09-07,408
2020-09-08,446
2020-09-09,417
2020-09-10,459
2020-09-11,429
2020-09-12,470
2020-09-13,435
2020-09-14,470
2020-09-15,442
2020-09-16,482
2020-09-17,448
2020-09-18,491
2020-09-19,452
2020-09-20,494
2020-09-21,454
2020-09-22,508
2020-09-23,462
2020-09-24,519
2020-09-25,474
2020-09-26,530
2020-09-27,476
2020-09-28,531
2020-09-29,487
2020-09-30,544
2020-10-01,491
2020-10-02,553
2020-10-03,498
2020-10-04,554
2020-10-05,501
2020-10-06,565
2020-10-07,510
2020-10-08,575
2020-10-09,516
2020-10-10,579
2020-10-11,519
2020-10-12,585
2020-10-13,534
2020-10-14,598
2020-10-15,545
2020-10-16,609
2020-10-17,559
2020-10-18,612
2020-10-19,561
2020-10-20,630
2020-10-21,580
2020-10-22,641
2020-10-23,593
2020-10-24,652
2020-10-25,597
2020-10-26,654
2020-10-27,619
2020-10-28,667
2020-10-29,639
2020-10-30,687
2020-10-31,650
2020-11-01,695
2020-11-02,659
2020-11-03,716
2020-11-04,676
2020-11-05,737
2020-11-06,692
2020-11-07,746
2020-11-08,692
2020-11-09,752
2020-11-10,699
2020-11-11,771
2020-11-12,710
2020-11-13,783
2020-11-14,733
2020-11-15,795
2020-11-16,743
2020-11-17,801
2020-11-18,769
2020-11-19,819
2020-11-20,784
2020-11-21,840
2020-11-22,794
2020-11-23,855
2020-11-24,809
2020-11-25,871
2020-11-26,809
2020-11-27,895
2020-11-28,822
2020-11-29,914
2020-11-30,829
2020-12-01,929
2020-12-02,883
2020-12-03,953
2020-12-04,907
2020-12-05,967
2020-12-06,929
2020-12-07,982
2020-12-08,940
2020-12-09,1005
2020-12-10,975
2020-12-11,1032
2020-12-12,1010
2020-12-13,1054
2020-12-14,1018
2020-12-15,1068
2020-12-16,1060
2020-12-17,1084
2020-12-18,1077
2020-12-19,1112
2020-12-20,1100
2020-12-21,1118
2020-12-22,1122
2020-12-23,1161
2020-12-24,1167
2020-12-25,1161
2020-12-26,1196
2020-12-27,1174
2020-12-28,1209
2020-12-29,1196
2020-12-30,1257
2020-12-31,1232
2021-01-01,1257
2021-01-02,1270
2021-01-03,1277
2021-01-04,1275
2021-01-05,1296
2021-01-06,1337
2021-01-07,1335
2021-01-08,1368
2021-01-09,1370
2021-01-10,1391
2021-01-11,1384
2021-01-12,1420
2021-01-13,1428
2021-01-14,1454
2021-01-15,1471
2021-01-16,1481
2021-01-17,1506
2021-01-18,1488
2021-01-19,1549
2021-01-20,1536
2021-01-21,1604
2021-01-22,1583
2021-01-23,1648
2021-01-24,1631
2021-01-25,1662
2021-01-26,1661
2021-01-27,1727
2021-01-28,1696
2021-01-29,1775
2021-01-30,1729
2021-01-31,1818
2021-02-01,1746
2021-02-02,1856
2021-02-03,1798
2021-02-04,1883
2021-02-05,1827
2021-02-06,1934
2021-02-07,1879
2021-02-08,1938
2021-02-09,1932
2021-02-10,1968
2021-02-11,1980
2021-02-12,1979
2021-02-13,2015
